,user_id,hashed_user_id,exp_group,event_date
192196,50927,50927,B,2025-01-25
196592,52108,52108,A,2025-01-25
192246,50944,50944,A,2025-01-25
160672,42609,42609,B,2025-01-25
265948,70322,70322,A,2025-01-25
290247,76670,76670,A,2025-01-25
55652,14854,14854,A,2025-01-25
311867,82450,82450,A,2025-01-25
349364,92309,92309,B,2025-01-25
208006,55132,55132,A,2025-01-25
251182,66392,66392,A,2025-01-25
294183,77725,77725,B,2025-01-25
350352,92560,92560,A,2025-01-25
291717,77083,77083,B,2025-01-25
55559,14818,14818,A,2025-01-25
44527,11909,11909,B,2025-01-25
290908,76860,76860,A,2025-01-25
325317,85994,85994,A,2025-01-25
326994,86438,86438,A,2025-01-25
123965,32963,32963,B,2025-01-25
194781,51633,51633,B,2025-01-25
160591,42585,42585,B,2025-01-25
249947,66070,66070,A,2025-01-25
155841,41347,41347,B,2025-01-25
37668,10044,10044,A,2025-01-25
123838,32934,32934,A,2025-01-25
35437,9459,9459,B,2025-01-25
273667,72325,72325,B,2025-01-25
46899,12545,12545,B,2025-01-25
171069,45321,45321,B,2025-01-25
96677,25700,25700,A,2025-01-25
287431,75931,75931,B,2025-01-25
290387,76702,76702,A,2025-01-25
326247,86244,86244,A,2025-01-25
291334,76971,76971,B,2025-01-25
353450,93391,93391,B,2025-01-25
48243,12914,12914,A,2025-01-25
358840,94877,94877,B,2025-01-25
54554,14570,14570,A,2025-01-25
347121,91735,91735,B,2025-01-25
51954,13895,13895,B,2025-01-25
239391,63308,63308,A,2025-01-25
291713,77081,77081,B,2025-01-25
320072,84600,84600,A,2025-01-25
45765,12241,12241,B,2025-01-25
208300,55202,55202,A,2025-01-25
193234,51216,51216,A,2025-01-25
94475,25110,25110,A,2025-01-25
124675,33152,33152,A,2025-01-25
290967,76873,76873,B,2025-01-25
162249,43011,43011,B,2025-01-25
10005,2594,2594,A,2025-01-25
222032,58752,58752,A,2025-01-25
163594,43349,43349,B,2025-01-25
48409,12952,12952,A,2025-01-25
120402,32026,32026,A,2025-01-25
251800,66568,66568,A,2025-01-25
51615,13797,13797,B,2025-01-25
289205,76390,76390,A,2025-01-25
212568,56313,56313,B,2025-01-25
348803,92168,92168,A,2025-01-25
15763,4144,4144,A,2025-01-25
291680,77073,77073,B,2025-01-25
16019,4212,4212,A,2025-01-25
293504,77541,77541,B,2025-01-25
347061,91716,91716,A,2025-01-25
124678,33153,33153,B,2025-01-25
57350,15304,15304,A,2025-01-25
48601,13006,13006,A,2025-01-25
17175,4528,4528,A,2025-01-25
212202,56214,56214,A,2025-01-25
293002,77416,77416,A,2025-01-25
99586,26478,26478,A,2025-01-25
355129,93850,93850,A,2025-01-25
160615,42592,42592,A,2025-01-25
122765,32663,32663,B,2025-01-25
46045,12321,12321,B,2025-01-25
41496,11086,11086,A,2025-01-25
193204,51210,51210,A,2025-01-25
122302,32536,32536,A,2025-01-25
173488,45967,45967,B,2025-01-25
41477,11080,11080,A,2025-01-25
288636,76235,76235,B,2025-01-25
325288,85987,85987,B,2025-01-25
107766,28688,28688,A,2025-01-25
195929,51936,51936,A,2025-01-25
161283,42769,42769,B,2025-01-25
285055,75316,75316,A,2025-01-25
45013,12044,12044,A,2025-01-25
159032,42173,42173,B,2025-01-25
120364,32012,32012,A,2025-01-25
358576,94808,94808,A,2025-01-25
44006,11767,11767,B,2025-01-25
157707,41840,41840,A,2025-01-25
236591,62600,62600,A,2025-01-25
213117,56461,56461,B,2025-01-25
41615,11115,11115,B,2025-01-25
262367,69392,69392,A,2025-01-25
213630,56593,56593,B,2025-01-25
247208,65347,65347,B,2025-01-25
41600,11112,11112,A,2025-01-25
292606,77306,77306,A,2025-01-25
243586,64414,64414,A,2025-01-25
37480,9994,9994,A,2025-01-25
52766,14112,14112,A,2025-01-25
16330,4308,4308,A,2025-01-25
50350,13478,13478,A,2025-01-25
273393,72246,72246,A,2025-01-25
247133,65331,65331,B,2025-01-25
56306,15028,15028,A,2025-01-25
286672,75725,75725,B,2025-01-25
165101,43737,43737,B,2025-01-25
120476,32046,32046,A,2025-01-25
285152,75343,75343,B,2025-01-25
289539,76482,76482,A,2025-01-25
56386,15047,15047,B,2025-01-25
265780,70276,70276,A,2025-01-25
249830,66035,66035,B,2025-01-25
357769,94585,94585,B,2025-01-25
256028,67670,67670,A,2025-01-25
347621,91854,91854,A,2025-01-25
263044,69571,69571,B,2025-01-25
261876,69264,69264,A,2025-01-25
35961,9587,9587,B,2025-01-25
169328,44853,44853,B,2025-01-25
274058,72422,72422,A,2025-01-25
97178,25827,25827,B,2025-01-25
290827,76832,76832,A,2025-01-25
124279,33055,33055,B,2025-01-25
45173,12085,12085,B,2025-01-25
358202,94704,94704,A,2025-01-25
324856,85873,85873,B,2025-01-25
56464,15071,15071,B,2025-01-25
157752,41854,41854,A,2025-01-25
17045,4496,4496,A,2025-01-25
349117,92246,92246,A,2025-01-25
119866,31868,31868,A,2025-01-25
272770,72069,72069,B,2025-01-25
113345,30146,30146,A,2025-01-25
288865,76300,76300,A,2025-01-25
40331,10769,10769,B,2025-01-25
287230,75881,75881,B,2025-01-25
193051,51166,51166,A,2025-01-25
274379,72495,72495,B,2025-01-25
208052,55143,55143,B,2025-01-25
244085,64534,64534,A,2025-01-25
124529,33114,33114,A,2025-01-25
349122,92247,92247,B,2025-01-25
243550,64405,64405,B,2025-01-25
157722,41844,41844,A,2025-01-25
172242,45629,45629,B,2025-01-25
35921,9577,9577,B,2025-01-25
312459,82597,82597,B,2025-01-25
235307,62265,62265,B,2025-01-25
196856,52164,52164,A,2025-01-25
43891,11739,11739,B,2025-01-25
47585,12729,12729,B,2025-01-25
51354,13726,13726,A,2025-01-25
162734,43126,43126,A,2025-01-25
221951,58731,58731,B,2025-01-25
40776,10896,10896,A,2025-01-25
311690,82403,82403,B,2025-01-25
272394,71972,71972,A,2025-01-25
355649,93992,93992,A,2025-01-25
169649,44946,44946,A,2025-01-25
161466,42815,42815,B,2025-01-25
292263,77214,77214,A,2025-01-25
159790,42369,42369,B,2025-01-25
250707,66278,66278,A,2025-01-25
122167,32501,32501,B,2025-01-25
310728,82159,82159,B,2025-01-25
166957,44237,44237,B,2025-01-25
325899,86145,86145,B,2025-01-25
48837,13075,13075,B,2025-01-25
16375,4320,4320,A,2025-01-25
243011,64259,64259,B,2025-01-25
352516,93157,93157,B,2025-01-25
36110,9630,9630,A,2025-01-25
311165,82269,82269,B,2025-01-25
94348,25080,25080,A,2025-01-25
263566,69707,69707,B,2025-01-25
368975,97537,97537,B,2025-01-25
353909,93517,93517,B,2025-01-25
120256,31981,31981,B,2025-01-25
355847,94048,94048,A,2025-01-25
39763,10614,10614,A,2025-01-25
52948,14153,14153,B,2025-01-25
173086,45855,45855,B,2025-01-25
56144,14987,14987,B,2025-01-25
352601,93175,93175,B,2025-01-25
36093,9624,9624,A,2025-01-25
191562,50765,50765,B,2025-01-25
55254,14743,14743,B,2025-01-25
47168,12623,12623,B,2025-01-25
293700,77594,77594,A,2025-01-25
312021,82483,82483,B,2025-01-25
288449,76189,76189,B,2025-01-25
273819,72363,72363,B,2025-01-25
44892,12011,12011,B,2025-01-25
121005,32199,32199,B,2025-01-25
40689,10873,10873,B,2025-01-25
250202,66147,66147,B,2025-01-25
56189,14997,14997,B,2025-01-25
14236,3736,3736,A,2025-01-25
49442,13229,13229,B,2025-01-25
237219,62761,62761,B,2025-01-25
191157,50661,50661,B,2025-01-25
226482,59929,59929,B,2025-01-25
213171,56474,56474,A,2025-01-25
52813,14123,14123,B,2025-01-25
243525,64398,64398,A,2025-01-25
195653,51862,51862,A,2025-01-25
49640,13278,13278,A,2025-01-25
356998,94370,94370,A,2025-01-25
312301,82558,82558,A,2025-01-25
213607,56587,56587,B,2025-01-25
291358,76980,76980,A,2025-01-25
15136,3973,3973,B,2025-01-25
96855,25745,25745,B,2025-01-25
348328,92044,92044,A,2025-01-25
208099,55152,55152,A,2025-01-25
354374,93650,93650,A,2025-01-25
326867,86399,86399,B,2025-01-25
122114,32488,32488,A,2025-01-25
194324,51507,51507,B,2025-01-25
169326,44852,44852,A,2025-01-25
239105,63237,63237,B,2025-01-25
39453,10533,10533,B,2025-01-25
47143,12616,12616,A,2025-01-25
113376,30156,30156,A,2025-01-25
284285,75126,75126,A,2025-01-25
162655,43112,43112,A,2025-01-25
242967,64251,64251,B,2025-01-25
56264,15017,15017,B,2025-01-25
171181,45348,45348,A,2025-01-25
96076,25538,25538,A,2025-01-25
288370,76174,76174,A,2025-01-25
94597,25140,25140,A,2025-01-25
55148,14717,14717,B,2025-01-25
326956,86423,86423,B,2025-01-25
161854,42902,42902,A,2025-01-25
97681,25960,25960,A,2025-01-25
122874,32694,32694,A,2025-01-25
164406,43560,43560,A,2025-01-25
221927,58727,58727,B,2025-01-25
14999,3937,3937,B,2025-01-25
164663,43624,43624,A,2025-01-25
55356,14768,14768,A,2025-01-25
352275,93088,93088,A,2025-01-25
99822,26537,26537,B,2025-01-25
94579,25134,25134,A,2025-01-25
192267,50950,50950,A,2025-01-25
172829,45792,45792,A,2025-01-25
356039,94105,94105,B,2025-01-25
195023,51696,51696,A,2025-01-25
357181,94420,94420,A,2025-01-25
97943,26025,26025,B,2025-01-25
197308,52297,52297,B,2025-01-25
349836,92437,92437,B,2025-01-25
15486,4065,4065,B,2025-01-25
316789,83726,83726,A,2025-01-25
55903,14925,14925,B,2025-01-25
311920,82460,82460,A,2025-01-25
44702,11963,11963,B,2025-01-25
95857,25481,25481,B,2025-01-25
352742,93217,93217,B,2025-01-25
195973,51949,51949,B,2025-01-25
54915,14654,14654,A,2025-01-25
94030,24989,24989,B,2025-01-25
207663,55041,55041,B,2025-01-25
120487,32050,32050,A,2025-01-25
120076,31933,31933,B,2025-01-25
95048,25265,25265,B,2025-01-25
156266,41465,41465,B,2025-01-25
234794,62125,62125,B,2025-01-25
169733,44970,44970,A,2025-01-25
114203,30391,30391,B,2025-01-25
113317,30138,30138,A,2025-01-25
174468,46233,46233,B,2025-01-25
54918,14655,14655,B,2025-01-25
169535,44915,44915,B,2025-01-25
108003,28753,28753,B,2025-01-25
371333,98179,98179,B,2025-01-25
124561,33122,33122,A,2025-01-25
94010,24985,24985,B,2025-01-25
372043,98369,98369,B,2025-01-25
13259,3460,3460,A,2025-01-25
273559,72293,72293,B,2025-01-25
286309,75634,75634,A,2025-01-25
195385,51792,51792,A,2025-01-25
272050,71891,71891,B,2025-01-25
42049,11241,11241,B,2025-01-25
172511,45710,45710,A,2025-01-25
41082,10976,10976,A,2025-01-25
226469,59925,59925,B,2025-01-25
320812,84800,84800,A,2025-01-25
162813,43145,43145,B,2025-01-25
348585,92109,92109,B,2025-01-25
271607,71788,71788,A,2025-01-25
124721,33167,33167,B,2025-01-25
167783,44440,44440,A,2025-01-25
120199,31967,31967,B,2025-01-25
113733,30262,30262,A,2025-01-25
13512,3535,3535,B,2025-01-25
51185,13687,13687,B,2025-01-25
113594,30219,30219,B,2025-01-25
195722,51879,51879,B,2025-01-25
273576,72298,72298,A,2025-01-25
357500,94506,94506,A,2025-01-25
207018,54870,54870,A,2025-01-25
325675,86087,86087,B,2025-01-25
349047,92228,92228,A,2025-01-25
36902,9827,9827,B,2025-01-25
12834,3345,3345,B,2025-01-25
266060,70352,70352,A,2025-01-25
272515,72000,72000,A,2025-01-25
195945,51941,51941,B,2025-01-25
163980,43452,43452,A,2025-01-25
369078,97569,97569,B,2025-01-25
193465,51282,51282,A,2025-01-25
288049,76088,76088,A,2025-01-25
250437,66208,66208,A,2025-01-25
261842,69256,69256,A,2025-01-25
235597,62339,62339,B,2025-01-25
289023,76339,76339,B,2025-01-25
167610,44395,44395,B,2025-01-25
40817,10906,10906,A,2025-01-25
224966,59541,59541,B,2025-01-25
316562,83670,83670,A,2025-01-25
50281,13460,13460,A,2025-01-25
40271,10750,10750,A,2025-01-25
221423,58580,58580,A,2025-01-25
11212,2908,2908,A,2025-01-25
312493,82604,82604,A,2025-01-25
99126,26338,26338,A,2025-01-25
370332,97912,97912,A,2025-01-25
286694,75732,75732,A,2025-01-25
316710,83708,83708,A,2025-01-25
164691,43633,43633,B,2025-01-25
274703,72584,72584,A,2025-01-25
271411,71741,71741,B,2025-01-25
49783,13318,13318,A,2025-01-25
44784,11984,11984,A,2025-01-25
114095,30356,30356,A,2025-01-25
162637,43107,43107,B,2025-01-25
370921,98068,98068,A,2025-01-25
196833,52160,52160,A,2025-01-25
284139,75092,75092,A,2025-01-25
107377,28577,28577,B,2025-01-25
196314,52035,52035,B,2025-01-25
349727,92406,92406,A,2025-01-25
172588,45732,45732,A,2025-01-25
14202,3725,3725,B,2025-01-25
372423,98474,98474,A,2025-01-25
123427,32833,32833,B,2025-01-25
16235,4274,4274,A,2025-01-25
213649,56596,56596,A,2025-01-25
39856,10637,10637,B,2025-01-25
265985,70333,70333,B,2025-01-25
348394,92059,92059,B,2025-01-25
223369,59114,59114,A,2025-01-25
274923,72646,72646,A,2025-01-25
46495,12438,12438,A,2025-01-25
234919,62163,62163,B,2025-01-25
157512,41787,41787,B,2025-01-25
113488,30188,30188,A,2025-01-25
357814,94593,94593,B,2025-01-25
215260,56999,56999,B,2025-01-25
107994,28750,28750,A,2025-01-25
45343,12128,12128,A,2025-01-25
52564,14058,14058,A,2025-01-25
312282,82554,82554,A,2025-01-25
36178,9650,9650,A,2025-01-25
38085,10161,10161,B,2025-01-25
113706,30254,30254,A,2025-01-25
196185,52000,52000,A,2025-01-25
49491,13243,13243,B,2025-01-25
169724,44967,44967,B,2025-01-25
15648,4110,4110,A,2025-01-25
167580,44390,44390,A,2025-01-25
41567,11105,11105,B,2025-01-25
43497,11632,11632,A,2025-01-25
191180,50667,50667,B,2025-01-25
45361,12131,12131,B,2025-01-25
251866,66591,66591,B,2025-01-25
273497,72278,72278,A,2025-01-25
100382,26683,26683,B,2025-01-25
193082,51178,51178,A,2025-01-25
123258,32795,32795,B,2025-01-25
54974,14672,14672,A,2025-01-25
325128,85942,85942,A,2025-01-25
244101,64539,64539,B,2025-01-25
237904,62939,62939,B,2025-01-25
122810,32675,32675,B,2025-01-25
352329,93100,93100,A,2025-01-25
41450,11073,11073,B,2025-01-25
262501,69422,69422,A,2025-01-25
192634,51061,51061,B,2025-01-25
326804,86385,86385,B,2025-01-25
284105,75082,75082,A,2025-01-25
97198,25834,25834,A,2025-01-25
226645,59970,59970,A,2025-01-25
12232,3193,3193,B,2025-01-25
284092,75080,75080,A,2025-01-25
169384,44867,44867,B,2025-01-25
244055,64528,64528,A,2025-01-25
15347,4030,4030,A,2025-01-25
277283,73252,73252,A,2025-01-25
125466,33378,33378,A,2025-01-25
117920,31359,31359,B,2025-01-25
234602,62078,62078,A,2025-01-25
231747,61326,61326,A,2025-01-25
143885,38204,38204,A,2025-01-25
72093,19202,19202,A,2025-01-25
102882,27361,27361,B,2025-01-25
180916,47955,47955,B,2025-01-25
180899,47951,47951,B,2025-01-25
112030,29805,29805,B,2025-01-25
90259,23981,23981,B,2025-01-25
28159,7478,7478,A,2025-01-25
90266,23983,23983,B,2025-01-25
71984,19172,19172,A,2025-01-25
188995,50107,50107,B,2025-01-25
28383,7539,7539,B,2025-01-25
180786,47927,47927,B,2025-01-25
28400,7544,7544,A,2025-01-25
128650,34211,34211,B,2025-01-25
109471,29142,29142,A,2025-01-25
71862,19142,19142,A,2025-01-25
201618,53420,53420,A,2025-01-25
339302,89657,89657,B,2025-01-25
253390,66988,66988,A,2025-01-25
269175,71163,71163,B,2025-01-25
322835,85327,85327,B,2025-01-25
102900,27367,27367,B,2025-01-25
188820,50063,50063,B,2025-01-25
269002,71122,71122,A,2025-01-25
188833,50067,50067,B,2025-01-25
143427,38088,38088,A,2025-01-25
111933,29776,29776,A,2025-01-25
143472,38099,38099,B,2025-01-25
143550,38118,38118,A,2025-01-25
217687,57613,57613,B,2025-01-25
300845,79525,79525,B,2025-01-25
188854,50072,50072,A,2025-01-25
246600,65188,65188,A,2025-01-25
72414,19286,19286,A,2025-01-25
201879,53486,53486,A,2025-01-25
260921,68987,68987,B,2025-01-25
109626,29182,29182,A,2025-01-25
338955,89562,89562,A,2025-01-25
143704,38157,38157,B,2025-01-25
181092,47997,47997,B,2025-01-25
102918,27371,27371,B,2025-01-25
201790,53468,53468,A,2025-01-25
19357,5123,5123,B,2025-01-25
117905,31355,31355,B,2025-01-25
128736,34237,34237,B,2025-01-25
246626,65195,65195,B,2025-01-25
90051,23930,23930,A,2025-01-25
144190,38282,38282,A,2025-01-25
180740,47915,47915,B,2025-01-25
28739,7633,7633,B,2025-01-25
375534,99298,99298,A,2025-01-25
5461,1388,1388,A,2025-01-25
180337,47809,47809,B,2025-01-25
329263,87019,87019,B,2025-01-25
362370,95804,95804,A,2025-01-25
90649,24084,24084,A,2025-01-25
339963,89839,89839,B,2025-01-25
90655,24087,24087,B,2025-01-25
231968,61392,61392,A,2025-01-25
102702,27315,27315,B,2025-01-25
5612,1425,1425,B,2025-01-25
70485,18776,18776,A,2025-01-25
90705,24098,24098,A,2025-01-25
340055,89864,89864,A,2025-01-25
102627,27294,27294,A,2025-01-25
340065,89869,89869,B,2025-01-25
280699,74194,74194,A,2025-01-25
70359,18741,18741,B,2025-01-25
70338,18735,18735,B,2025-01-25
318023,84052,84052,A,2025-01-25
109353,29111,29111,B,2025-01-25
261020,69019,69019,B,2025-01-25
248886,65762,65762,A,2025-01-25
253271,66963,66963,B,2025-01-25
5392,1366,1366,A,2025-01-25
144289,38306,38306,A,2025-01-25
231813,61346,61346,A,2025-01-25
180696,47905,47905,B,2025-01-25
90344,24004,24004,A,2025-01-25
280383,74110,74110,A,2025-01-25
300482,79422,79422,A,2025-01-25
28477,7564,7564,A,2025-01-25
144409,38337,38337,B,2025-01-25
300440,79411,79411,B,2025-01-25
300439,79410,79410,A,2025-01-25
265486,70199,70199,B,2025-01-25
367596,97177,97177,B,2025-01-25
210436,55746,55746,A,2025-01-25
240733,63672,63672,A,2025-01-25
253342,66979,66979,B,2025-01-25
329302,87032,87032,A,2025-01-25
28547,7579,7579,B,2025-01-25
362556,95850,95850,A,2025-01-25
362554,95849,95849,B,2025-01-25
300351,79383,79383,B,2025-01-25
102721,27321,27321,B,2025-01-25
144688,38412,38412,A,2025-01-25
71233,18974,18974,A,2025-01-25
180745,47917,47917,B,2025-01-25
228246,60391,60391,B,2025-01-25
19442,5149,5149,B,2025-01-25
181322,48061,48061,B,2025-01-25
89408,23764,23764,A,2025-01-25
74878,19946,19946,A,2025-01-25
188511,49971,49971,B,2025-01-25
202439,53652,53652,A,2025-01-25
27047,7178,7178,A,2025-01-25
210203,55687,55687,B,2025-01-25
308410,81543,81543,B,2025-01-25
74733,19903,19903,B,2025-01-25
231244,61188,61188,A,2025-01-25
279718,73936,73936,A,2025-01-25
3938,1002,1002,A,2025-01-25
19766,5231,5231,B,2025-01-25
260710,68923,68923,B,2025-01-25
322658,85280,85280,A,2025-01-25
279746,73941,73941,B,2025-01-25
141848,37678,37678,A,2025-01-25
268774,71066,71066,A,2025-01-25
301563,79735,79735,B,2025-01-25
265433,70186,70186,A,2025-01-25
129238,34366,34366,A,2025-01-25
210232,55693,55693,B,2025-01-25
4144,1057,1057,B,2025-01-25
329828,87164,87164,A,2025-01-25
367229,97086,97086,A,2025-01-25
279577,73897,73897,B,2025-01-25
89363,23753,23753,B,2025-01-25
103345,27486,27486,A,2025-01-25
140721,37376,37376,A,2025-01-25
376530,99540,99540,A,2025-01-25
75674,20156,20156,A,2025-01-25
140835,37411,37411,B,2025-01-25
182343,48339,48339,B,2025-01-25
268616,71024,71024,A,2025-01-25
182327,48333,48333,B,2025-01-25
75474,20105,20105,B,2025-01-25
141056,37465,37465,B,2025-01-25
182278,48320,48320,A,2025-01-25
337481,89164,89164,A,2025-01-25
182229,48307,48307,B,2025-01-25
279540,73886,73886,A,2025-01-25
26850,7122,7122,A,2025-01-25
202541,53684,53684,A,2025-01-25
248711,65718,65718,A,2025-01-25
329946,87191,87191,B,2025-01-25
3837,976,976,A,2025-01-25
75136,20026,20026,A,2025-01-25
268669,71037,71037,B,2025-01-25
308320,81523,81523,B,2025-01-25
75077,20008,20008,A,2025-01-25
337974,89301,89301,B,2025-01-25
367327,97112,97112,A,2025-01-25
4187,1069,1069,B,2025-01-25
181805,48194,48194,A,2025-01-25
4425,1137,1137,B,2025-01-25
142735,37910,37910,A,2025-01-25
265466,70193,70193,B,2025-01-25
73263,19526,19526,A,2025-01-25
240900,63713,63713,B,2025-01-25
4531,1156,1156,A,2025-01-25
258005,68208,68208,A,2025-01-25
73159,19494,19494,A,2025-01-25
208881,55344,55344,A,2025-01-25
301104,79593,79593,B,2025-01-25
338551,89448,89448,A,2025-01-25
240873,63708,63708,A,2025-01-25
301086,79586,79586,A,2025-01-25
301051,79580,79580,A,2025-01-25
181389,48078,48078,A,2025-01-25
264739,70011,70011,B,2025-01-25
143059,37998,37998,A,2025-01-25
259422,68569,68569,B,2025-01-25
301015,79571,79571,B,2025-01-25
318181,84096,84096,A,2025-01-25
72916,19429,19429,B,2025-01-25
329525,87089,87089,B,2025-01-25
338717,89490,89490,A,2025-01-25
279909,73993,73993,B,2025-01-25
299903,79258,79258,A,2025-01-25
363034,95973,95973,B,2025-01-25
301225,79634,79634,A,2025-01-25
27310,7244,7244,A,2025-01-25
338025,89318,89318,A,2025-01-25
308481,81565,81565,B,2025-01-25
27328,7248,7248,A,2025-01-25
260763,68940,68940,A,2025-01-25
202302,53609,53609,B,2025-01-25
248767,65727,65727,B,2025-01-25
279789,73956,73956,A,2025-01-25
268838,71079,71079,B,2025-01-25
89698,23834,23834,A,2025-01-25
142249,37785,37785,B,2025-01-25
4225,1088,1088,A,2025-01-25
301336,79668,79668,A,2025-01-25
202206,53584,53584,A,2025-01-25
301308,79657,79657,B,2025-01-25
225604,59708,59708,A,2025-01-25
308546,81585,81585,B,2025-01-25
115844,30809,30809,B,2025-01-25
115834,30808,30808,A,2025-01-25
268902,71097,71097,B,2025-01-25
206109,54637,54637,B,2025-01-25
142563,37866,37866,A,2025-01-25
181593,48132,48132,A,2025-01-25
319234,84375,84375,B,2025-01-25
180064,47741,47741,B,2025-01-25
362227,95772,95772,A,2025-01-25
228058,60344,60344,A,2025-01-25
67012,17858,17858,A,2025-01-25
210818,55855,55855,B,2025-01-25
66856,17821,17821,B,2025-01-25
257602,68107,68107,B,2025-01-25
269936,71356,71356,A,2025-01-25
112434,29904,29904,A,2025-01-25
148256,39348,39348,A,2025-01-25
252915,66867,66867,B,2025-01-25
210819,55856,55856,A,2025-01-25
298096,78788,78788,A,2025-01-25
178730,47371,47371,B,2025-01-25
30958,8239,8239,B,2025-01-25
297971,78761,78761,B,2025-01-25
281656,74443,74443,B,2025-01-25
118627,31542,31542,A,2025-01-25
323300,85447,85447,B,2025-01-25
148515,39414,39414,A,2025-01-25
66574,17745,17745,B,2025-01-25
31087,8277,8277,B,2025-01-25
66468,17719,17719,B,2025-01-25
148577,39431,39431,B,2025-01-25
220968,58453,58453,B,2025-01-25
66695,17777,17777,B,2025-01-25
148112,39308,39308,A,2025-01-25
275734,72854,72854,A,2025-01-25
317886,84016,84016,A,2025-01-25
147439,39131,39131,B,2025-01-25
261186,69067,69067,B,2025-01-25
200553,53144,53144,A,2025-01-25
